id,model,prefix,baseline_label,prefix_label,outcome,curvature_score,oppositeness_score,density,centrality
nonexistent_021,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5574498399007891,0.4421586669851266,1.7331138624020443,0.629479369950903
nonexistent_022,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6337578213026309,0.5115894791801593,2.003651681231058,0.560773997383176
nonexistent_023,mixtral-8x7b,epistemic_humility,2,0,fixed,0.3568558343007325,0.3539184574866522,2.4073431465037234,0.6145784425889566
nonexistent_024,mixtral-8x7b,epistemic_humility,0,0,already_correct,1.1102230246251563e-16,0.5091116721181774,2.015018677082794,0.6064807709590798
nonexistent_025,mixtral-8x7b,epistemic_humility,0,0,already_correct,1.1102230246251563e-16,0.4263605809857247,1.385281679632341,0.7504628298669417
nonexistent_026,mixtral-8x7b,epistemic_humility,2,2,still_broken,0.0975577827163954,0.500677276446372,1.877240963729926,0.6862876200297774
nonexistent_027,mixtral-8x7b,epistemic_humility,0,3,already_correct,0.6873397586664541,0.5831425659305403,2.194423208872275,0.439598850196002
nonexistent_028,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5810363014954536,0.4748582757943949,1.5307392572882974,0.7431710443416528
nonexistent_029,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0,0.3689495032061506,2.4195365373037796,0.5486947156478663
nonexistent_030,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6736730288677727,0.5520334085147902,1.8682348773229904,0.698702271143901
nonexistent_031,mixtral-8x7b,epistemic_humility,2,0,fixed,0.3281983558312015,0.5368106658137504,2.307223853167116,0.6242041309939212
nonexistent_032,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.539372510742057,0.3829378402034553,2.7346886215316357,0.5559429890739753
nonexistent_033,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5757749954802136,0.5837106417413707,1.8593737943376472,0.6640875742086295
nonexistent_034,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.4187105756418797,0.6038574964801048,2.3099387615258946,0.5853326755318425
nonexistent_035,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0,0.5205105768308945,1.805052905184283,0.6704744389494379
nonexistent_036,mixtral-8x7b,epistemic_humility,0,0,already_correct,3.3306690738754696e-16,0.4689086948310491,1.8339277076756957,0.6048819095183796
nonexistent_037,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3540607959987495,0.4891591393930209,1.5779747684754617,0.6807964102588424
nonexistent_038,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.7415075567544674,0.6501094394237092,2.774768723402712,0.5365121089258558
nonexistent_039,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0,0.5271627150413254,2.0999586130232513,0.5111346006353664
nonexistent_040,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0,0.5301536458570822,2.1752483159909812,0.5287035673415779
nonexistent_041,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3402406836440982,0.4147167129460392,1.732507209343875,0.6214838176658093
nonexistent_042,mixtral-8x7b,epistemic_humility,2,2,still_broken,0.4820732510236483,0.3974697854786684,1.3763666579571388,0.7583163767435037
nonexistent_043,mixtral-8x7b,epistemic_humility,2,2,still_broken,0.6117514925271953,0.3968230607521225,1.4579691933650414,0.7006417252306849
nonexistent_044,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2832522070221442,0.5440085679336117,2.6028868283866915,0.5926988213239269
nonexistent_045,mixtral-8x7b,epistemic_humility,0,0,already_correct,-4.440892098500626e-16,0.4474593634578884,1.6703877913238423,0.6926949289470643
nonexistent_046,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6900277134533814,0.4393045066966574,1.706411804861814,0.6973554138479499
nonexistent_047,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0,0.4971957099585214,1.7663887781112586,0.6783706857482479
nonexistent_048,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.1377468608419395,0.4796644061488472,1.7528593850718552,0.6696658989700652
nonexistent_049,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3337416028727933,0.5151894043961379,1.6921964680335524,0.6627667906245607
nonexistent_050,mixtral-8x7b,epistemic_humility,2,0,fixed,0.4505974970339189,0.5006252176026377,2.3357904479686296,0.6092033117516354
nonexistent_051,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.7718971548894408,0.4854904137187733,1.895052479560097,0.6506374340644948
nonexistent_052,mixtral-8x7b,epistemic_humility,2,0,fixed,1.1102230246251563e-16,0.4728590030035952,1.7887990848620996,0.6119730871620171
nonexistent_053,mixtral-8x7b,epistemic_humility,0,3,already_correct,0.1504813859894436,0.4859498001673301,1.657261219256427,0.6552500846776133
nonexistent_054,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0298550825348501,0.3429242260486725,2.283564665138221,0.5507380929334323
nonexistent_055,mixtral-8x7b,epistemic_humility,0,3,already_correct,2.220446049250313e-16,0.5603317551690375,2.738502343053188,0.6092613698734879
nonexistent_056,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2269927756030223,0.4921681596330601,2.0218330905805675,0.6171315441753924
nonexistent_057,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.8384730010881442,0.446268485223399,1.7307799836943771,0.7163141971215217
nonexistent_058,mixtral-8x7b,epistemic_humility,2,2,still_broken,0.1316183196732502,0.3980349888395448,1.6671817091213794,0.6761587700330811
nonexistent_059,mixtral-8x7b,epistemic_humility,2,3,fixed,1.1102230246251563e-16,0.5274268411572661,2.1131023822274835,0.504095125915609
nonexistent_060,mixtral-8x7b,epistemic_humility,0,0,already_correct,1.1102230246251563e-16,0.5727185745103827,3.043315974404832,0.5724153464931367
nonexistent_061,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0,0.5488998124686946,2.1039495058352067,0.6237480125734094
nonexistent_062,mixtral-8x7b,epistemic_humility,2,0,fixed,0.4287932223254523,0.5461921340004303,2.669335338797711,0.6094946617250923
nonexistent_063,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0,0.269784390824176,2.026822157297487,0.6773287402694432
nonexistent_064,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2391853786875325,0.6171416766601826,2.6267502371990252,0.5780032102260019
nonexistent_065,mixtral-8x7b,epistemic_humility,0,0,already_correct,-2.220446049250313e-16,0.3713326532083253,2.482790945149397,0.6319423700533386
nonexistent_066,mixtral-8x7b,epistemic_humility,2,2,still_broken,0.0206471577488741,0.3805220429291759,1.6820587065914292,0.6946096718188879
nonexistent_067,mixtral-8x7b,epistemic_humility,2,0,fixed,0.4313498292652695,0.6099432842787053,2.3019429305758616,0.5890065697012337
nonexistent_068,mixtral-8x7b,epistemic_humility,2,2,still_broken,0.0,0.4011687566932002,1.4949977720115908,0.7752330700509196
nonexistent_069,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0746020064872662,0.5065082810005996,1.7248770485132827,0.6200790952724083
nonexistent_070,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2231962646932311,0.3774941064544084,2.565239212839378,0.5428052565641274
nonexistent_071,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.444422174384231,0.3883344433650393,1.3848640785493171,0.740159468757686
nonexistent_072,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.1418882700819371,0.4499181735474316,1.410469525862015,0.7046362488953579
nonexistent_073,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6078326428629937,0.6533312838264017,2.769645429260442,0.6188884918061701
nonexistent_074,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.124045795844386,0.3774086969379046,2.346487059189837,0.5508230476279948
nonexistent_075,mixtral-8x7b,epistemic_humility,2,0,fixed,0.1024315549974038,0.2676045967438318,2.056780484627801,0.6698730496654235
nonexistent_076,mixtral-8x7b,epistemic_humility,2,0,fixed,0.1890046897721587,0.4774598160250866,2.2157114319817346,0.6368687940379189
nonexistent_077,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3774938717837871,0.4307552008558352,1.6480894842078375,0.6833262920351999
nonexistent_078,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2391853786875315,0.6342464680046138,2.636007745353853,0.5813405949109487
nonexistent_079,mixtral-8x7b,epistemic_humility,1,0,other,0.0041491256678026,0.5300003710761907,2.2895570298667365,0.5396074401281944
nonexistent_080,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0639360744884086,0.5369556486215432,2.3165792341902827,0.5285954358091894
nonexistent_081,mixtral-8x7b,epistemic_humility,2,0,fixed,0.510318600796009,0.4869111922249682,2.2154789476257033,0.6393147415853841
nonexistent_082,mixtral-8x7b,epistemic_humility,0,0,already_correct,-2.220446049250313e-16,0.5579015388786452,2.906007100061119,0.5722083956637365
nonexistent_083,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2264918922650558,0.3872016757502944,2.671676068597886,0.5402400158597737
nonexistent_084,mixtral-8x7b,epistemic_humility,2,3,fixed,0.1813165410053703,0.3779636385347069,2.278890128273501,0.5351329439205346
nonexistent_085,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0,0.5538749481118661,2.3942196181987963,0.5698575328740195
nonexistent_086,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2248132435528604,0.3620338686224142,2.582051227694653,0.5451446450145236
nonexistent_087,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0108420991632629,0.3945560043224224,2.394178481297942,0.5453762343562223
nonexistent_088,mixtral-8x7b,epistemic_humility,0,0,already_correct,1.1102230246251563e-16,0.6183519861963505,2.999391669304233,0.545934183786133
nonexistent_089,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0088413298822498,0.6070316724571939,2.75591942122386,0.5656177785257627
nonexistent_090,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.4061365497884437,0.640297956406194,2.9999818462888124,0.5961153916347955
nonexistent_091,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0080572660634468,0.5883895280631628,2.867792951359041,0.5531594733499339
nonexistent_092,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6882958732870419,0.6043505175939932,2.2428224618371955,0.4509241254123759
nonexistent_093,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5118603154082471,0.6178111595283993,2.872415108360505,0.5720176184676486
nonexistent_094,mixtral-8x7b,epistemic_humility,2,0,fixed,0.1452052134183755,0.3669857232413221,2.301006000964713,0.5312844221702979
nonexistent_095,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3348925460280942,0.4324710021081013,1.9591909411658672,0.6663871378803026
nonexistent_096,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.4542606855006625,0.3830227381620973,2.60203804699986,0.5854421830344917
nonexistent_097,mixtral-8x7b,epistemic_humility,0,3,already_correct,0.2775313508640024,0.5452100276976068,2.786741082796479,0.5639343830321482
nonexistent_098,mixtral-8x7b,epistemic_humility,2,3,fixed,0.0953515009517443,0.6060300380484986,2.3140911045752968,0.5877398578595393
nonexistent_099,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0693157235875372,0.5975343944918458,3.082443756039945,0.5309233309466046
nonexistent_100,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.7046961778722258,0.3165946188778467,1.9220794841788955,0.7047898011803579
nonexistent_101,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0,0.2898084442356734,1.8477435834610152,0.6852463128598838
nonexistent_102,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.7440328994000756,0.656492510271725,2.9364449240045225,0.5345052101237924
nonexistent_103,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5016432193586686,0.6008961890862008,2.686987516108755,0.550320452436539
nonexistent_104,mixtral-8x7b,epistemic_humility,2,0,fixed,0.4361524948216549,0.3742063842066859,2.4617332860106163,0.6050834543762504
nonexistent_105,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.7709418713871505,0.6247681874084382,2.835188476389863,0.5946197096843913
nonexistent_106,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6078326428629951,0.6398374132984526,2.6383556049792096,0.6529173473539759
nonexistent_107,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.1238208174257008,0.6442680389447031,2.6161830080858635,0.5976396745373815
nonexistent_108,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3123011901183431,0.611198138760787,2.711674497407564,0.5539723480018477
nonexistent_109,mixtral-8x7b,epistemic_humility,0,0,already_correct,-2.220446049250313e-16,0.2734974646941881,2.0455396028515973,0.6693600584024785
nonexistent_110,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5118603154082475,0.6097263902414586,2.6828549395236836,0.5943882438631942
nonexistent_111,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.1782511086366093,0.2975615246505051,1.9208393848922565,0.6681828765393893
nonexistent_112,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5016432193586703,0.6186014594359213,2.87296858991689,0.5540540491300642
nonexistent_113,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0063899062963099,0.5586626835313167,2.840682923784205,0.557496767672401
nonexistent_114,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.1429230961483591,0.5550202047340128,2.8248187354450396,0.568418176152549
nonexistent_115,mixtral-8x7b,epistemic_humility,2,0,fixed,0.1650254185559772,0.5731607226937883,2.349115435465942,0.5823740445607263
nonexistent_116,mixtral-8x7b,epistemic_humility,2,0,fixed,0.0,0.3633982611488979,2.348215397561924,0.5662501001010025
nonexistent_117,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.1226499096655227,0.571144421812326,2.63405993552945,0.5800607937026624
nonexistent_118,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0048429147825804,0.2635767938349528,2.0750847301949236,0.668915287539573
nonexistent_119,mixtral-8x7b,epistemic_humility,0,3,already_correct,0.036017250607789,0.303978232075897,1.910441718217879,0.669415725821472
nonexistent_120,mixtral-8x7b,epistemic_humility,2,3,fixed,0.4087823102518205,0.3345844495325311,2.023099001917248,0.6762248492406105
ambiguous_001,mixtral-8x7b,epistemic_humility,0,0,already_correct,1.1102230246251563e-16,0.4513794437816401,1.5647058596101149,0.6762421181316913
ambiguous_002,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.156266619267345,0.4738785383594013,1.5491106051937995,0.6478326148339721
ambiguous_003,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3080591443624276,0.4369457045848902,1.7434172385236724,0.5916459010431453
ambiguous_004,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3256189317691312,0.4187259533005385,2.022408245644571,0.4574143719551241
ambiguous_005,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2050703741541029,0.4486209595157274,1.533774470051912,0.6053944897852803
ambiguous_006,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0518319154145865,0.3821622797863735,1.7204615102839311,0.5881900769703599
ambiguous_007,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.3209110607670674,0.4935539922957875,1.797897865239334,0.4986332005672295
ambiguous_008,mixtral-8x7b,epistemic_humility,0,0,already_correct,-2.220446049250313e-16,0.3885697140988601,1.6739590399814115,0.5495560201156677
ambiguous_009,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.7817070362190207,0.5008673712789751,2.5116140111091583,0.5977153724716655
ambiguous_010,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0475995434810057,0.4588522448712292,1.495000430874621,0.5928802068173216
ambiguous_011,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5197036923578444,0.4901867915533022,2.12261389091119,0.6294324830746607
ambiguous_012,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0478287855388587,0.4889574550150641,1.8939417647262324,0.6339152382996209
ambiguous_013,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.6861433153782892,0.3426191447263088,1.946222997396814,0.6033718498608189
ambiguous_014,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5696514344000015,0.4822030792025104,1.673090296213788,0.5767970614395511
ambiguous_015,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.006331088371127,0.524241975087887,2.480078367613028,0.5689004415259753
ambiguous_016,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2113088459761729,0.4762212802418333,1.666302606977574,0.6348986657394063
ambiguous_017,mixtral-8x7b,epistemic_humility,0,0,already_correct,2.220446049250313e-16,0.5301814116529138,1.7386652921085697,0.5586315121384209
ambiguous_018,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.0530431484712531,0.5524618129318023,2.305389413728326,0.5632077631307728
ambiguous_019,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.5747450417462028,0.4703734853293836,1.9714896929037995,0.645917251025028
ambiguous_020,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.8544863026435386,0.4908550493110857,1.6216498566508957,0.6091094490231097
ambiguous_021,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.4526154356896075,0.477356057734747,2.2498023613167444,0.584299413307553
ambiguous_022,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.4162526884229248,0.4426994226311981,1.8093026271726984,0.6055317326702114
ambiguous_023,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.2760844051091073,0.4083250134176807,1.597435662269415,0.6198188342781339
ambiguous_024,mixtral-8x7b,epistemic_humility,0,0,already_correct,0.4769088584266318,0.4415771262943727,1.947832954084308,0.6336175875800149
